date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:44:47	67457/67457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:45%20GMT	http://benna.local/wp-content/uploads/Nohemi-ExtraLight.eot	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-ExtraLight.eot	(from http://benna.local/)
16:44:49	67458/67458	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:48%20GMT	http://benna.local/wp-content/uploads/Nohemi-ExtraLight.woff	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-ExtraLight.woff	(from http://benna.local/it/)
16:44:50	835/835	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/fa-ir/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/fa-ir/feed/index.html	(from http://benna.local/fa-ir/)
16:44:53	67457/67457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:52%20GMT	http://benna.local/wp-content/uploads/Nohemi-ExtraLight.ttf	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-ExtraLight.ttf	(from http://benna.local/fa-ir/)
16:44:54	831/831	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/ary/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/ary/feed/index.html	(from http://benna.local/ary/)
16:44:54	21268/21268	URF---	200	added ('OK%20(cached)')	application/woff2		http://benna.local/wp-content/uploads/Nohemi-Regular.woff2	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Regular.woff2	(from http://benna.local/ary/)
16:44:56	21836/21836	URF---	200	added ('OK%20(cached)')	application/woff2		http://benna.local/wp-content/uploads/Nohemi-Medium.woff2	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Medium.woff2	(from http://benna.local/eo/)
16:44:58	67453/67453	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:56%20GMT	http://benna.local/wp-content/uploads/Nohemi-Light.woff	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Light.woff	(from http://benna.local/ary/)
16:45:03	67454/67454	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:59%20GMT	http://benna.local/wp-content/uploads/Nohemi-Regular.eot?	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Regulard41d.eot	(from http://benna.local/ary/)
16:45:13	832/832	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/fr/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/fr/feed/index.html	(from http://benna.local/fr/)
16:45:13	67455/67455	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:45:12%20GMT	http://benna.local/wp-content/uploads/Nohemi-SemiBold.eot?	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-SemiBoldd41d.eot	(from http://benna.local/eo/)
16:45:19	54872/54872	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:45:19%20GMT	http://benna.local/eo/lib/photoswipe.esm.min.js	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/eo/lib/photoswipe.esm.min.js	(from http://benna.local/wp-content/plugins/lightbox-photoswipe/assets/ps5/frontend.min.js?ver=5.2.6)
16:45:19	832/832	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/hi/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/hi/feed/index.html	(from http://benna.local/hi/)
16:45:19	92504/92504	---MC-	200	added ('OK')	text/javascript	date:Tue,%2013%20Aug%202024%2014:45:13%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit2	C:/Users/Anna/Desktop/Pagine%20web/BENN/translate.google.com/translate_a/element7876.js	(from http://benna.local/wp-content/plugins/gtranslate/js/float.js?ver=6.6.1)
